date,nav,scheme_code,fund_name,fund_house
15-01-2019,150.48540,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-01-2019,150.45600,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-01-2019,150.27910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-01-2019,150.18030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-01-2019,150.13730,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-01-2019,150.09550,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-01-2019,149.92790,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-01-2019,149.89540,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-01-2019,149.88590,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-01-2019,149.94310,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-01-2019,149.84520,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-12-2018,149.92060,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-12-2018,149.78440,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-12-2018,149.92470,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-12-2018,149.85960,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-12-2018,149.65440,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-12-2018,149.56300,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-12-2018,149.54640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-12-2018,149.52780,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-12-2018,149.19500,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-12-2018,149.02830,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-12-2018,148.95640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-12-2018,149.01540,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-12-2018,149.02780,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-12-2018,148.80090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-12-2018,148.76420,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-12-2018,149.00150,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-12-2018,149.05350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-12-2018,148.84600,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-12-2018,148.54290,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-12-2018,148.41280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-11-2018,148.35790,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-11-2018,148.27350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-11-2018,148.14330,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-11-2018,147.96330,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-11-2018,147.93880,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-11-2018,147.86030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-11-2018,147.63500,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-11-2018,147.59230,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-11-2018,147.46110,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-11-2018,147.53020,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-11-2018,147.49200,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-11-2018,147.37710,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-11-2018,147.25610,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-11-2018,147.22080,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-11-2018,147.07120,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-11-2018,147.02160,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-11-2018,146.95970,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-11-2018,146.81280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-10-2018,146.73390,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-10-2018,146.74520,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-10-2018,146.74450,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-10-2018,146.59000,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-10-2018,146.60040,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-10-2018,146.60040,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-10-2018,146.54810,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-10-2018,146.50090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-10-2018,146.43280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-10-2018,146.37380,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-10-2018,146.38460,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-10-2018,146.28010,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-10-2018,146.08170,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-10-2018,146.04550,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-10-2018,145.99080,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-10-2018,145.93930,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-10-2018,146.07910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-10-2018,145.94700,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-10-2018,145.59230,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-10-2018,145.72730,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-10-2018,145.82000,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-09-2018,145.63470,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-09-2018,145.50140,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-09-2018,145.13970,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-09-2018,145.04040,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-09-2018,145.12900,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-09-2018,145.27030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-09-2018,145.25110,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-09-2018,145.17690,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-09-2018,145.15910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-09-2018,145.07180,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-09-2018,144.99210,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-09-2018,144.97240,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-09-2018,145.00290,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-09-2018,145.15030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-09-2018,145.07980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-09-2018,145.06400,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-09-2018,145.09100,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-09-2018,145.19810,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-08-2018,145.15700,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-08-2018,145.15300,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-08-2018,145.17770,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-08-2018,145.17430,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-08-2018,145.14870,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-08-2018,145.07130,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-08-2018,145.06300,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-08-2018,145.07370,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-08-2018,145.03630,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-08-2018,144.88890,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-08-2018,144.89830,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-08-2018,144.86380,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-08-2018,144.88340,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-08-2018,144.85470,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-08-2018,144.77510,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-08-2018,144.73600,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-08-2018,144.72870,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-08-2018,144.68290,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-08-2018,144.71700,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-08-2018,144.68980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-07-2018,144.54730,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-07-2018,144.47080,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-07-2018,144.39670,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-07-2018,144.35610,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-07-2018,144.28570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-07-2018,144.25430,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-07-2018,144.22170,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-07-2018,144.16510,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-07-2018,144.16040,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-07-2018,144.17840,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-07-2018,144.15340,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-07-2018,144.03320,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-07-2018,143.99320,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-07-2018,143.91370,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-07-2018,143.76360,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-07-2018,143.71530,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-07-2018,143.66660,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-07-2018,143.56560,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-07-2018,143.52720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-07-2018,143.52830,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-07-2018,143.41800,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-07-2018,143.37150,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-06-2018,143.24280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-06-2018,143.19500,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-06-2018,143.25810,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-06-2018,143.30680,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-06-2018,143.28980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-06-2018,143.21550,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-06-2018,143.21270,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-06-2018,143.07850,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-06-2018,142.99360,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-06-2018,142.93930,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-06-2018,142.78320,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-06-2018,142.68740,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-06-2018,142.59070,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-06-2018,142.48370,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-06-2018,142.45510,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-06-2018,142.40350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-06-2018,142.28120,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-06-2018,142.39720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-06-2018,142.46650,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-06-2018,142.39980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-06-2018,142.36740,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-05-2018,142.42000,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-05-2018,142.52960,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-05-2018,142.47260,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-05-2018,142.42240,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-05-2018,142.24870,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-05-2018,142.11650,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-05-2018,142.13570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-05-2018,142.14720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-05-2018,142.11740,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-05-2018,142.08570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-05-2018,141.90050,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-05-2018,141.95750,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-05-2018,142.09140,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-05-2018,142.23980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-05-2018,142.28570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-05-2018,142.30770,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-05-2018,142.35630,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-05-2018,142.51870,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-05-2018,142.48080,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-05-2018,142.31650,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-05-2018,142.31790,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-05-2018,142.30150,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-04-2018,142.07840,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-04-2018,142.11090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-04-2018,142.21850,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-04-2018,142.35690,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-04-2018,142.37970,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-04-2018,142.38180,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-04-2018,142.58170,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-04-2018,142.80350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-04-2018,142.90280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-04-2018,142.90830,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-04-2018,142.85960,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-04-2018,142.81230,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-04-2018,142.78920,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-04-2018,142.98380,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-04-2018,143.18510,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-04-2018,143.15330,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-04-2018,143.12750,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-04-2018,142.73820,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-04-2018,142.74280,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-03-2018,142.43920,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-03-2018,142.35560,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-03-2018,141.85800,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-03-2018,141.82720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-03-2018,141.78480,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-03-2018,141.73910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-03-2018,141.72690,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-03-2018,141.71480,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-03-2018,141.69120,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-03-2018,141.48730,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-03-2018,141.36860,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-03-2018,141.35170,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-03-2018,141.27100,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-03-2018,141.09640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-03-2018,141.08820,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-03-2018,140.98030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-03-2018,140.77000,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-03-2018,140.72650,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-03-2018,140.62430,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-02-2018,140.64120,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-02-2018,140.64900,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-02-2018,149.99220,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-02-2018,149.94910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-02-2018,149.81580,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-02-2018,149.93030,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-02-2018,149.96960,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-02-2018,150.00150,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-02-2018,149.97650,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-02-2018,150.07410,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-02-2018,149.99620,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-02-2018,149.91180,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-02-2018,149.89990,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-02-2018,149.75710,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-02-2018,149.61090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-02-2018,149.54190,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-02-2018,149.47660,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-02-2018,149.43090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-01-2018,149.73540,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-01-2018,149.69440,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-01-2018,149.72640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-01-2018,149.74980,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-01-2018,149.78300,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-01-2018,149.80590,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-01-2018,149.69420,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-01-2018,149.62470,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-01-2018,149.60570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-01-2018,149.65530,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-01-2018,149.44000,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-01-2018,149.60090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-01-2018,149.48910,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-01-2018,149.47690,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-01-2018,149.49190,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-01-2018,149.63760,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-01-2018,149.66300,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-01-2018,149.61290,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-01-2018,149.45620,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-01-2018,149.50110,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-01-2018,149.47850,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-01-2018,149.46350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-12-2017,149.45450,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-12-2017,149.11130,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-12-2017,149.31570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-12-2017,149.28640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-12-2017,149.27930,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-12-2017,149.36990,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-12-2017,149.44740,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
19-12-2017,149.55900,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-12-2017,149.52920,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-12-2017,149.48530,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-12-2017,149.50760,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-12-2017,149.49220,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-12-2017,149.54400,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-12-2017,149.59620,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-12-2017,149.67010,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-12-2017,149.66870,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-12-2017,149.66360,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-12-2017,149.60150,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-12-2017,149.57040,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-11-2017,149.49130,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
29-11-2017,149.47370,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
28-11-2017,149.43710,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-11-2017,149.41310,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-11-2017,149.37080,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-11-2017,149.35810,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
22-11-2017,149.42990,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
21-11-2017,149.57410,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
20-11-2017,149.56770,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-11-2017,149.22270,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-11-2017,149.13550,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
15-11-2017,149.26530,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
14-11-2017,149.20090,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-11-2017,149.39460,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-11-2017,149.34390,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-11-2017,149.33500,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
08-11-2017,149.29640,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
07-11-2017,149.28450,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-11-2017,149.33440,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
03-11-2017,149.29350,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
02-11-2017,149.24230,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
01-11-2017,149.18720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
31-10-2017,149.16600,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
30-10-2017,149.10950,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
27-10-2017,149.11600,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
26-10-2017,149.10890,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
25-10-2017,149.07570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
24-10-2017,149.08720,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
23-10-2017,149.02990,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
18-10-2017,148.99330,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
17-10-2017,148.97250,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
16-10-2017,148.95570,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
13-10-2017,148.84950,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
12-10-2017,148.72480,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
11-10-2017,148.69580,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
10-10-2017,148.65060,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
09-10-2017,148.61130,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
06-10-2017,148.57440,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
05-10-2017,148.57830,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
04-10-2017,148.63510,119551,SBI_Bluechip,Aditya Birla Sun Life Mutual Fund
